Dataset,Model,Run,Accuracy,Precision,Recall,F1 Score,ROC-AUC
SMOTE Balanced (Selected Features),Logistic Regression,42,0.8582995951417004,0.8641975308641975,0.8502024291497976,0.8571428571428571,0.9195856349063253
SMOTE Balanced (Selected Features),Logistic Regression,43,0.8441295546558705,0.8512396694214877,0.8340080971659919,0.8425357873210634,0.9248963267714599
SMOTE Balanced (Selected Features),Logistic Regression,44,0.8906882591093117,0.8875502008032129,0.8947368421052632,0.8911290322580645,0.9503843695192513
SMOTE Balanced (Selected Features),Logistic Regression,45,0.8380566801619433,0.8300395256916996,0.8502024291497976,0.84,0.9170778081922338
SMOTE Balanced (Selected Features),Logistic Regression,46,0.8643724696356275,0.8658536585365854,0.8623481781376519,0.8640973630831643,0.9306004032191971
SMOTE Balanced (Selected Features),Logistic Regression,47,0.8522267206477733,0.8717948717948718,0.8259109311740891,0.8482328482328483,0.9209624809454343
SMOTE Balanced (Selected Features),Logistic Regression,48,0.8522267206477733,0.8782608695652174,0.8178137651821862,0.8469601677148847,0.9123735842252781
SMOTE Balanced (Selected Features),Logistic Regression,49,0.8704453441295547,0.8734693877551021,0.8663967611336032,0.8699186991869918,0.9432378829353045
SMOTE Balanced (Selected Features),Logistic Regression,50,0.8380566801619433,0.8678414096916299,0.7975708502024291,0.8312236286919831,0.9099149305840122
SMOTE Balanced (Selected Features),Logistic Regression,51,0.868421052631579,0.85546875,0.8866396761133604,0.8707753479125249,0.9401727613958597
SMOTE Balanced (Selected Features),Logistic Regression,52,0.8441295546558705,0.8695652173913043,0.8097165991902834,0.8385744234800838,0.9179301414545394
SMOTE Balanced (Selected Features),Logistic Regression,53,0.8441295546558705,0.8695652173913043,0.8097165991902834,0.8385744234800838,0.9199790194889277
SMOTE Balanced (Selected Features),Logistic Regression,54,0.8866396761133604,0.8866396761133604,0.8866396761133604,0.8866396761133604,0.9274369355341017
SMOTE Balanced (Selected Features),Logistic Regression,55,0.854251012145749,0.8787878787878788,0.8218623481781376,0.8493723849372385,0.9189627759838713
SMOTE Balanced (Selected Features),Logistic Regression,56,0.8421052631578947,0.8448979591836735,0.8380566801619433,0.8414634146341463,0.9196184169548755
SMOTE Balanced (Selected Features),Logistic Regression,57,0.8582995951417004,0.8734177215189873,0.8380566801619433,0.8553719008264463,0.9088495140061302
SMOTE Balanced (Selected Features),Logistic Regression,58,0.8178137651821862,0.8152610441767069,0.8218623481781376,0.8185483870967742,0.9001950531888737
SMOTE Balanced (Selected Features),Logistic Regression,59,0.8805668016194332,0.8983050847457628,0.8582995951417004,0.8778467908902692,0.9242898588732809
SMOTE Balanced (Selected Features),Logistic Regression,60,0.8805668016194332,0.908695652173913,0.8461538461538461,0.8763102725366876,0.932731236374961
SMOTE Balanced (Selected Features),Logistic Regression,61,0.8785425101214575,0.9155555555555556,0.8340080971659919,0.8728813559322034,0.9333049222245898
SMOTE Balanced (Selected Features),Logistic Regression,62,0.8502024291497976,0.8589211618257261,0.8380566801619433,0.8483606557377049,0.9277155829467782
SMOTE Balanced (Selected Features),Logistic Regression,63,0.8704453441295547,0.8674698795180723,0.8744939271255061,0.8709677419354839,0.9370420757593143
SMOTE Balanced (Selected Features),Logistic Regression,64,0.8582995951417004,0.8672199170124482,0.8461538461538461,0.8565573770491803,0.9294038584471144
SMOTE Balanced (Selected Features),Logistic Regression,65,0.8603238866396761,0.8677685950413223,0.8502024291497976,0.8588957055214724,0.9255355767181891
SMOTE Balanced (Selected Features),Logistic Regression,66,0.8259109311740891,0.8609865470852018,0.7773279352226721,0.8170212765957446,0.9071776295300693
SMOTE Balanced (Selected Features),Logistic Regression,67,0.8441295546558705,0.8373015873015873,0.854251012145749,0.845691382765531,0.9223557180088184
SMOTE Balanced (Selected Features),Logistic Regression,68,0.854251012145749,0.8514056224899599,0.8582995951417004,0.8548387096774194,0.9319608582340311
SMOTE Balanced (Selected Features),Logistic Regression,69,0.8421052631578947,0.83399209486166,0.854251012145749,0.844,0.9190611221295218
SMOTE Balanced (Selected Features),Logistic Regression,70,0.8299595141700404,0.8410041841004184,0.8137651821862348,0.8271604938271605,0.9123571932010032
SMOTE Balanced (Selected Features),Logistic Regression,71,0.868421052631579,0.8922413793103449,0.8380566801619433,0.8643006263048016,0.934698159287974
SMOTE Balanced (Selected Features),Logistic Regression,72,0.8623481781376519,0.8841201716738197,0.8340080971659919,0.8583333333333333,0.9254208395482634
SMOTE Balanced (Selected Features),Logistic Regression,73,0.8643724696356275,0.8688524590163934,0.8582995951417004,0.8635437881873728,0.9307807044862233
SMOTE Balanced (Selected Features),Logistic Regression,74,0.8502024291497976,0.8649789029535865,0.8299595141700404,0.8471074380165289,0.9205527053385566
SMOTE Balanced (Selected Features),Logistic Regression,75,0.8582995951417004,0.8672199170124482,0.8461538461538461,0.8565573770491803,0.930141454539494
SMOTE Balanced (Selected Features),Logistic Regression,76,0.8603238866396761,0.8647540983606558,0.854251012145749,0.8594704684317719,0.9272730252913505
SMOTE Balanced (Selected Features),Logistic Regression,77,0.8380566801619433,0.8583690987124464,0.8097165991902834,0.8333333333333334,0.9217820321591896
SMOTE Balanced (Selected Features),Logistic Regression,78,0.8643724696356275,0.8879310344827587,0.8340080971659919,0.860125260960334,0.9235194807323509
SMOTE Balanced (Selected Features),Logistic Regression,79,0.8623481781376519,0.8744769874476988,0.8461538461538461,0.8600823045267489,0.9199954105132029
SMOTE Balanced (Selected Features),Logistic Regression,80,0.854251012145749,0.8661087866108786,0.8380566801619433,0.8518518518518519,0.9322231146224328
SMOTE Balanced (Selected Features),Logistic Regression,81,0.8522267206477733,0.8625,0.8380566801619433,0.8501026694045175,0.9217820321591896
SMOTE Balanced (Selected Features),Logistic Regression,82,0.8785425101214575,0.8816326530612245,0.8744939271255061,0.8780487804878049,0.9260928715435427
SMOTE Balanced (Selected Features),Logistic Regression,83,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9234703076595256
SMOTE Balanced (Selected Features),Logistic Regression,84,0.8481781376518218,0.8412698412698413,0.8582995951417004,0.8496993987975952,0.9173072825320854
SMOTE Balanced (Selected Features),Logistic Regression,85,0.8582995951417004,0.849802371541502,0.8704453441295547,0.86,0.9268304676359226
SMOTE Balanced (Selected Features),Logistic Regression,86,0.8178137651821862,0.8284518828451883,0.8016194331983806,0.8148148148148148,0.890557130915111
SMOTE Balanced (Selected Features),Logistic Regression,87,0.8380566801619433,0.8646288209606987,0.8016194331983806,0.8319327731092437,0.9058827386123359
SMOTE Balanced (Selected Features),Logistic Regression,88,0.8785425101214575,0.8816326530612245,0.8744939271255061,0.8780487804878049,0.9397465947647068
SMOTE Balanced (Selected Features),Logistic Regression,89,0.8481781376518218,0.8675213675213675,0.8218623481781376,0.8440748440748441,0.923060532052648
SMOTE Balanced (Selected Features),Logistic Regression,90,0.8340080971659919,0.8481012658227848,0.8137651821862348,0.8305785123966942,0.9122424560310773
SMOTE Balanced (Selected Features),Logistic Regression,91,0.8441295546558705,0.8483606557377049,0.8380566801619433,0.8431771894093686,0.9074234948941959
SMOTE Balanced (Selected Features),Logistic Regression,92,0.8643724696356275,0.8658536585365854,0.8623481781376519,0.8640973630831643,0.9383369666770477
SMOTE Balanced (Selected Features),Logistic Regression,93,0.8299595141700404,0.8468085106382979,0.805668016194332,0.8257261410788381,0.9120621547640511
SMOTE Balanced (Selected Features),Logistic Regression,94,0.854251012145749,0.8723404255319149,0.8299595141700404,0.8506224066390041,0.9277647560196036
SMOTE Balanced (Selected Features),Logistic Regression,95,0.8765182186234818,0.8842975206611571,0.8663967611336032,0.8752556237218814,0.9321575505253323
SMOTE Balanced (Selected Features),Logistic Regression,96,0.8502024291497976,0.8589211618257261,0.8380566801619433,0.8483606557377049,0.9296005507384155
SMOTE Balanced (Selected Features),Logistic Regression,97,0.840080971659919,0.8442622950819673,0.8340080971659919,0.8391038696537678,0.9039485977478732
SMOTE Balanced (Selected Features),Logistic Regression,98,0.8623481781376519,0.842911877394636,0.8906882591093117,0.8661417322834646,0.9349276336278254
SMOTE Balanced (Selected Features),Logistic Regression,99,0.8461538461538461,0.8518518518518519,0.8380566801619433,0.8448979591836735,0.913242308511859
SMOTE Balanced (Selected Features),Logistic Regression,100,0.8137651821862348,0.8112449799196787,0.8178137651821862,0.8145161290322581,0.908652821714829
SMOTE Balanced (Selected Features),Random Forest,1,0.9412955465587044,0.943089430894309,0.9392712550607287,0.9411764705882353,0.9791752036584765
SMOTE Balanced (Selected Features),Random Forest,2,0.9311740890688259,0.9650655021834061,0.8947368421052632,0.9285714285714286,0.9692914160205871
SMOTE Balanced (Selected Features),Random Forest,3,0.9473684210526315,0.9623430962343096,0.9311740890688259,0.9465020576131687,0.9860676293661591
SMOTE Balanced (Selected Features),Random Forest,4,0.9311740890688259,0.9456066945606695,0.9149797570850202,0.9300411522633745,0.9820190463702076
SMOTE Balanced (Selected Features),Random Forest,5,0.9331983805668016,0.9495798319327731,0.9149797570850202,0.931958762886598,0.9809536297923257
SMOTE Balanced (Selected Features),Random Forest,6,0.9392712550607287,0.9465020576131687,0.9311740890688259,0.9387755102040817,0.9827074693897623
SMOTE Balanced (Selected Features),Random Forest,7,0.9554655870445344,0.9629629629629629,0.9473684210526315,0.9551020408163265,0.9829041616810634
SMOTE Balanced (Selected Features),Random Forest,8,0.9433198380566802,0.9659574468085106,0.9190283400809717,0.941908713692946,0.9856168761985936
SMOTE Balanced (Selected Features),Random Forest,9,0.9473684210526315,0.9662447257383966,0.9271255060728745,0.9462809917355371,0.9903948597747874
SMOTE Balanced (Selected Features),Random Forest,10,0.9615384615384616,0.9789915966386554,0.9433198380566802,0.9608247422680413,0.9917143372289334
SMOTE Balanced (Selected Features),Random Forest,11,0.9291497975708503,0.9529914529914529,0.902834008097166,0.9272349272349273,0.9842236391352095
SMOTE Balanced (Selected Features),Random Forest,12,0.937246963562753,0.95,0.9230769230769231,0.9363449691991786,0.9823304758314348
SMOTE Balanced (Selected Features),Random Forest,13,0.9534412955465587,0.9552845528455285,0.951417004048583,0.9533468559837728,0.9890262092478158
SMOTE Balanced (Selected Features),Random Forest,14,0.9271255060728745,0.9377593360995851,0.9149797570850202,0.9262295081967213,0.9829615302660263
SMOTE Balanced (Selected Features),Random Forest,15,0.9412955465587044,0.961864406779661,0.9190283400809717,0.9399585921325052,0.9855431165893556
SMOTE Balanced (Selected Features),Random Forest,16,0.9473684210526315,0.9702127659574468,0.9230769230769231,0.946058091286307,0.9866331197036502
SMOTE Balanced (Selected Features),Random Forest,17,0.9392712550607287,0.9617021276595744,0.9149797570850202,0.9377593360995851,0.9844777000114737
SMOTE Balanced (Selected Features),Random Forest,18,0.937246963562753,0.9736842105263158,0.8987854251012146,0.9347368421052632,0.9873707157960301
SMOTE Balanced (Selected Features),Random Forest,19,0.9311740890688259,0.9346938775510204,0.9271255060728745,0.9308943089430894,0.978781819075874
SMOTE Balanced (Selected Features),Random Forest,20,0.9311740890688259,0.9382716049382716,0.9230769230769231,0.9306122448979591,0.9842973987444474
SMOTE Balanced (Selected Features),Random Forest,21,0.9392712550607287,0.9617021276595744,0.9149797570850202,0.9377593360995851,0.9876083856480192
SMOTE Balanced (Selected Features),Random Forest,22,0.9311740890688259,0.9819004524886877,0.8785425101214575,0.9273504273504274,0.9774541461095904
SMOTE Balanced (Selected Features),Random Forest,23,0.937246963562753,0.9615384615384616,0.9109311740890689,0.9355509355509356,0.9814699470569916
SMOTE Balanced (Selected Features),Random Forest,24,0.9311740890688259,0.9531914893617022,0.9068825910931174,0.9294605809128631,0.9808798701830876
SMOTE Balanced (Selected Features),Random Forest,25,0.9352226720647774,0.9423868312757202,0.9271255060728745,0.9346938775510204,0.9802078381878083
SMOTE Balanced (Selected Features),Random Forest,26,0.9291497975708503,0.9732142857142857,0.8825910931174089,0.9256900212314225,0.982469799537773
SMOTE Balanced (Selected Features),Random Forest,27,0.9433198380566802,0.9620253164556962,0.9230769230769231,0.9421487603305785,0.9821747611008211
SMOTE Balanced (Selected Features),Random Forest,28,0.9493927125506073,0.9625,0.9352226720647774,0.9486652977412731,0.9864118408759364
SMOTE Balanced (Selected Features),Random Forest,29,0.9190283400809717,0.9813953488372092,0.854251012145749,0.9134199134199135,0.9811093445229392
SMOTE Balanced (Selected Features),Random Forest,30,0.9251012145748988,0.9411764705882353,0.9068825910931174,0.9237113402061856,0.9794210690226032
SMOTE Balanced (Selected Features),Random Forest,31,0.9210526315789473,0.9333333333333333,0.9068825910931174,0.919917864476386,0.9778475306921929
SMOTE Balanced (Selected Features),Random Forest,32,0.9230769230769231,0.9372384937238494,0.9068825910931174,0.9218106995884774,0.9779704633742562
SMOTE Balanced (Selected Features),Random Forest,33,0.937246963562753,0.9615384615384616,0.9109311740890689,0.9355509355509356,0.9814289694963039
SMOTE Balanced (Selected Features),Random Forest,34,0.951417004048583,0.9785407725321889,0.9230769230769231,0.95,0.9901653854349358
SMOTE Balanced (Selected Features),Random Forest,35,0.9433198380566802,0.9581589958158996,0.9271255060728745,0.9423868312757202,0.9845678506449868
SMOTE Balanced (Selected Features),Random Forest,36,0.9331983805668016,0.9458333333333333,0.9190283400809717,0.9322381930184805,0.9833139372879411
SMOTE Balanced (Selected Features),Random Forest,37,0.9291497975708503,0.9491525423728814,0.9068825910931174,0.927536231884058,0.9817240079332556
SMOTE Balanced (Selected Features),Random Forest,38,0.9291497975708503,0.9344262295081968,0.9230769230769231,0.9287169042769857,0.9806422003310986
SMOTE Balanced (Selected Features),Random Forest,39,0.9473684210526315,0.9783549783549783,0.9149797570850202,0.9456066945606695,0.9831090494845023
SMOTE Balanced (Selected Features),Random Forest,40,0.9433198380566802,0.9620253164556962,0.9230769230769231,0.9421487603305785,0.985608680686456
SMOTE Balanced (Selected Features),Random Forest,41,0.9311740890688259,0.941908713692946,0.9190283400809717,0.930327868852459,0.9813388188627907
SMOTE Balanced (Selected Features),Random Forest,42,0.9190283400809717,0.9330543933054394,0.902834008097166,0.9176954732510288,0.9811093445229392
SMOTE Balanced (Selected Features),Random Forest,43,0.9392712550607287,0.9822222222222222,0.8947368421052632,0.9364406779661016,0.9882722221311611
SMOTE Balanced (Selected Features),Random Forest,44,0.9331983805668016,0.9572649572649573,0.9068825910931174,0.9313929313929314,0.9866822927764756
SMOTE Balanced (Selected Features),Random Forest,45,0.937246963562753,0.9537815126050421,0.9190283400809717,0.9360824742268041,0.9834532609942794
SMOTE Balanced (Selected Features),Random Forest,46,0.9412955465587044,0.943089430894309,0.9392712550607287,0.9411764705882353,0.98810831188841
SMOTE Balanced (Selected Features),Random Forest,47,0.9453441295546559,0.9700854700854701,0.9190283400809717,0.9438669438669439,0.9855103345408054
SMOTE Balanced (Selected Features),Random Forest,48,0.9331983805668016,0.9612068965517241,0.902834008097166,0.9311064718162839,0.9806667868675114
SMOTE Balanced (Selected Features),Random Forest,49,0.951417004048583,0.9551020408163265,0.9473684210526315,0.9512195121951219,0.9913865167434313
SMOTE Balanced (Selected Features),Random Forest,50,0.9331983805668016,0.9692982456140351,0.8947368421052632,0.9305263157894736,0.9797161074595552
SMOTE Balanced (Selected Features),Random Forest,51,0.9554655870445344,0.9746835443037974,0.9352226720647774,0.9545454545454546,0.9924027602484878
SMOTE Balanced (Selected Features),Random Forest,52,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9807651330131619
SMOTE Balanced (Selected Features),Random Forest,53,0.9412955465587044,0.9780701754385965,0.902834008097166,0.9389473684210526,0.9844367224507858
SMOTE Balanced (Selected Features),Random Forest,54,0.9534412955465587,0.9786324786324786,0.9271255060728745,0.9521829521829522,0.9854529659558425
SMOTE Balanced (Selected Features),Random Forest,55,0.9352226720647774,0.9574468085106383,0.9109311740890689,0.9336099585062241,0.9784949761510596
SMOTE Balanced (Selected Features),Random Forest,56,0.9271255060728745,0.9527896995708155,0.8987854251012146,0.925,0.9729957875067614
SMOTE Balanced (Selected Features),Random Forest,57,0.937246963562753,0.9615384615384616,0.9109311740890689,0.9355509355509356,0.9840023603074957
SMOTE Balanced (Selected Features),Random Forest,58,0.937246963562753,0.9462809917355371,0.9271255060728745,0.9366053169734151,0.9884853054467373
SMOTE Balanced (Selected Features),Random Forest,59,0.9493927125506073,0.9703389830508474,0.9271255060728745,0.94824016563147,0.9885180874952877
SMOTE Balanced (Selected Features),Random Forest,60,0.9554655870445344,0.987012987012987,0.9230769230769231,0.9539748953974896,0.9852562736645414
SMOTE Balanced (Selected Features),Random Forest,61,0.9473684210526315,0.9783549783549783,0.9149797570850202,0.9456066945606695,0.9865183825337246
SMOTE Balanced (Selected Features),Random Forest,62,0.9271255060728745,0.9527896995708155,0.8987854251012146,0.925,0.9862315396089102
SMOTE Balanced (Selected Features),Random Forest,63,0.9493927125506073,0.9625,0.9352226720647774,0.9486652977412731,0.9890098182235407
SMOTE Balanced (Selected Features),Random Forest,64,0.951417004048583,0.9785407725321889,0.9230769230769231,0.95,0.9928944909767411
SMOTE Balanced (Selected Features),Random Forest,65,0.9392712550607287,0.9428571428571428,0.9352226720647774,0.9390243902439024,0.985207100591716
SMOTE Balanced (Selected Features),Random Forest,66,0.917004048582996,0.9478260869565217,0.8825910931174089,0.9140461215932913,0.9789129472700748
SMOTE Balanced (Selected Features),Random Forest,67,0.9493927125506073,0.9743589743589743,0.9230769230769231,0.9480249480249481,0.9795931747774917
SMOTE Balanced (Selected Features),Random Forest,68,0.9534412955465587,0.9786324786324786,0.9271255060728745,0.9521829521829522,0.9868789850677768
SMOTE Balanced (Selected Features),Random Forest,69,0.9453441295546559,0.9545454545454546,0.9352226720647774,0.9447852760736196,0.9873133472110672
SMOTE Balanced (Selected Features),Random Forest,70,0.9230769230769231,0.9563318777292577,0.8866396761133604,0.9201680672268907,0.9805930272582734
SMOTE Balanced (Selected Features),Random Forest,71,0.9655870445344129,0.9956896551724138,0.9352226720647774,0.964509394572025,0.990345686701962
SMOTE Balanced (Selected Features),Random Forest,72,0.9493927125506073,0.9703389830508474,0.9271255060728745,0.94824016563147,0.9850923634217901
SMOTE Balanced (Selected Features),Random Forest,73,0.9554655870445344,0.966804979253112,0.9433198380566802,0.9549180327868853,0.9921323083479486
SMOTE Balanced (Selected Features),Random Forest,74,0.9433198380566802,0.9620253164556962,0.9230769230769231,0.9421487603305785,0.9869855267255649
SMOTE Balanced (Selected Features),Random Forest,75,0.9412955465587044,0.9698275862068966,0.9109311740890689,0.9394572025052192,0.9879525971577963
SMOTE Balanced (Selected Features),Random Forest,76,0.937246963562753,0.9537815126050421,0.9190283400809717,0.9360824742268041,0.9835679981642051
SMOTE Balanced (Selected Features),Random Forest,77,0.9331983805668016,0.9692982456140351,0.8947368421052632,0.9305263157894736,0.9825845367076989
SMOTE Balanced (Selected Features),Random Forest,78,0.9433198380566802,0.9823788546255506,0.902834008097166,0.9409282700421941,0.9880345522791719
SMOTE Balanced (Selected Features),Random Forest,79,0.9493927125506073,0.9663865546218487,0.9311740890688259,0.9484536082474226,0.9875674080873313
SMOTE Balanced (Selected Features),Random Forest,80,0.937246963562753,0.9615384615384616,0.9109311740890689,0.9355509355509356,0.9853300332737792
SMOTE Balanced (Selected Features),Random Forest,81,0.9433198380566802,0.9543568464730291,0.9311740890688259,0.9426229508196722,0.9863544722909734
SMOTE Balanced (Selected Features),Random Forest,82,0.9230769230769231,0.9523809523809523,0.8906882591093117,0.9205020920502092,0.9807733285252994
SMOTE Balanced (Selected Features),Random Forest,83,0.9392712550607287,0.9696969696969697,0.9068825910931174,0.9372384937238494,0.9827484469504499
SMOTE Balanced (Selected Features),Random Forest,84,0.9129554655870445,0.9396551724137931,0.8825910931174089,0.9102296450939458,0.980084905505745
SMOTE Balanced (Selected Features),Random Forest,85,0.9392712550607287,0.950207468879668,0.9271255060728745,0.9385245901639344,0.9834614565064171
SMOTE Balanced (Selected Features),Random Forest,86,0.9271255060728745,0.9414225941422594,0.9109311740890689,0.9259259259259259,0.981830549591044
SMOTE Balanced (Selected Features),Random Forest,87,0.937246963562753,0.9695652173913043,0.902834008097166,0.9350104821802935,0.9782982838597585
SMOTE Balanced (Selected Features),Random Forest,88,0.937246963562753,0.9576271186440678,0.9149797570850202,0.9358178053830227,0.989354029733318
SMOTE Balanced (Selected Features),Random Forest,89,0.9453441295546559,0.9621848739495799,0.9271255060728745,0.9443298969072165,0.9842564211837598
SMOTE Balanced (Selected Features),Random Forest,90,0.9311740890688259,0.9691629955947136,0.8906882591093117,0.9282700421940928,0.988034552279172
SMOTE Balanced (Selected Features),Random Forest,91,0.9291497975708503,0.9568965517241379,0.8987854251012146,0.9269311064718163,0.9794292645347409
SMOTE Balanced (Selected Features),Random Forest,92,0.9433198380566802,0.9469387755102041,0.9392712550607287,0.943089430894309,0.984272812208035
SMOTE Balanced (Selected Features),Random Forest,93,0.9392712550607287,0.9617021276595744,0.9149797570850202,0.9377593360995851,0.9863052992181481
SMOTE Balanced (Selected Features),Random Forest,94,0.9352226720647774,0.973568281938326,0.8947368421052632,0.9324894514767933,0.9832155911422905
SMOTE Balanced (Selected Features),Random Forest,95,0.9574898785425101,0.9747899159663865,0.9392712550607287,0.9567010309278351,0.9902637315805864
SMOTE Balanced (Selected Features),Random Forest,96,0.9473684210526315,0.9783549783549783,0.9149797570850202,0.9456066945606695,0.9912553885492305
SMOTE Balanced (Selected Features),Random Forest,97,0.9129554655870445,0.9594594594594594,0.8623481781376519,0.908315565031983,0.9754380501237522
SMOTE Balanced (Selected Features),Random Forest,98,0.9453441295546559,0.9583333333333334,0.9311740890688259,0.944558521560575,0.9894277893425559
SMOTE Balanced (Selected Features),Random Forest,99,0.9392712550607287,0.9617021276595744,0.9149797570850202,0.9377593360995851,0.9819288957366945
SMOTE Balanced (Selected Features),Random Forest,100,0.9331983805668016,0.9612068965517241,0.902834008097166,0.9311064718162839,0.9859938697569212
SMOTE Balanced (Selected Features),XGBoost,1,0.9251012145748988,0.9338842975206612,0.9149797570850202,0.9243353783231084,0.975790457145667
SMOTE Balanced (Selected Features),XGBoost,2,0.917004048582996,0.9439655172413793,0.8866396761133604,0.9144050104384134,0.9711517972758118
SMOTE Balanced (Selected Features),XGBoost,3,0.9271255060728745,0.9377593360995851,0.9149797570850202,0.9262295081967213,0.9769050467963744
SMOTE Balanced (Selected Features),XGBoost,4,0.9311740890688259,0.9382716049382716,0.9230769230769231,0.9306122448979591,0.976396925043846
SMOTE Balanced (Selected Features),XGBoost,5,0.9271255060728745,0.9271255060728745,0.9271255060728745,0.9271255060728745,0.978396630005409
SMOTE Balanced (Selected Features),XGBoost,6,0.9352226720647774,0.9497907949790795,0.9190283400809717,0.934156378600823,0.9785769312724352
SMOTE Balanced (Selected Features),XGBoost,7,0.9453441295546559,0.9545454545454546,0.9352226720647774,0.9447852760736196,0.9818715271517318
SMOTE Balanced (Selected Features),XGBoost,8,0.9392712550607287,0.9617021276595744,0.9149797570850202,0.9377593360995851,0.9821173925158583
SMOTE Balanced (Selected Features),XGBoost,9,0.9210526315789473,0.9333333333333333,0.9068825910931174,0.919917864476386,0.9807077644281991
SMOTE Balanced (Selected Features),XGBoost,10,0.9554655870445344,0.9591836734693877,0.951417004048583,0.9552845528455285,0.9905751610418136
SMOTE Balanced (Selected Features),XGBoost,11,0.9251012145748988,0.9487179487179487,0.8987854251012146,0.9230769230769231,0.9787244504909112
SMOTE Balanced (Selected Features),XGBoost,12,0.9271255060728745,0.9451476793248945,0.9068825910931174,0.9256198347107438,0.9808880656952252
SMOTE Balanced (Selected Features),XGBoost,13,0.9493927125506073,0.9586776859504132,0.9392712550607287,0.9488752556237219,0.9850677768853776
SMOTE Balanced (Selected Features),XGBoost,14,0.9392712550607287,0.9578059071729957,0.9190283400809717,0.9380165289256198,0.978544149223885
SMOTE Balanced (Selected Features),XGBoost,15,0.9392712550607287,0.9617021276595744,0.9149797570850202,0.9377593360995851,0.9786097133209853
SMOTE Balanced (Selected Features),XGBoost,16,0.9392712550607287,0.9696969696969697,0.9068825910931174,0.9372384937238494,0.979904604238719
SMOTE Balanced (Selected Features),XGBoost,17,0.9433198380566802,0.9659574468085106,0.9190283400809717,0.941908713692946,0.9815109246176793
SMOTE Balanced (Selected Features),XGBoost,18,0.9311740890688259,0.9691629955947136,0.8906882591093117,0.9282700421940928,0.9790522709764132
SMOTE Balanced (Selected Features),XGBoost,19,0.9291497975708503,0.9491525423728814,0.9068825910931174,0.927536231884058,0.9775442967431035
SMOTE Balanced (Selected Features),XGBoost,20,0.9291497975708503,0.9416666666666667,0.9149797570850202,0.9281314168377823,0.9796915209231425
SMOTE Balanced (Selected Features),XGBoost,21,0.9230769230769231,0.9336099585062241,0.9109311740890689,0.9221311475409836,0.9802815977970464
SMOTE Balanced (Selected Features),XGBoost,22,0.9149797570850202,0.9596412556053812,0.8663967611336032,0.9106382978723404,0.9642839581045419
SMOTE Balanced (Selected Features),XGBoost,23,0.9190283400809717,0.944206008583691,0.8906882591093117,0.9166666666666666,0.9737579701355538
SMOTE Balanced (Selected Features),XGBoost,24,0.9311740890688259,0.9493670886075949,0.9109311740890689,0.9297520661157025,0.9759215853398678
SMOTE Balanced (Selected Features),XGBoost,25,0.917004048582996,0.9291666666666667,0.902834008097166,0.9158110882956879,0.9717254831254405
SMOTE Balanced (Selected Features),XGBoost,26,0.9331983805668016,0.9692982456140351,0.8947368421052632,0.9305263157894736,0.9751839892474881
SMOTE Balanced (Selected Features),XGBoost,27,0.9392712550607287,0.9578059071729957,0.9190283400809717,0.9380165289256198,0.9810683669622515
SMOTE Balanced (Selected Features),XGBoost,28,0.9433198380566802,0.9581589958158996,0.9271255060728745,0.9423868312757202,0.9791670081463392
SMOTE Balanced (Selected Features),XGBoost,29,0.9230769230769231,0.9771689497716894,0.8663967611336032,0.9184549356223176,0.971348489567113
SMOTE Balanced (Selected Features),XGBoost,30,0.9230769230769231,0.9446808510638298,0.8987854251012146,0.921161825726141,0.9794620465832911
SMOTE Balanced (Selected Features),XGBoost,31,0.9230769230769231,0.9409282700421941,0.902834008097166,0.9214876033057852,0.9734629316986019
SMOTE Balanced (Selected Features),XGBoost,32,0.9149797570850202,0.9218106995884774,0.9068825910931174,0.9142857142857143,0.9735121047714272
SMOTE Balanced (Selected Features),XGBoost,33,0.9251012145748988,0.9487179487179487,0.8987854251012146,0.9230769230769231,0.9745939123735843
SMOTE Balanced (Selected Features),XGBoost,34,0.9230769230769231,0.9484978540772532,0.8947368421052632,0.9208333333333333,0.9748233867134357
SMOTE Balanced (Selected Features),XGBoost,35,0.917004048582996,0.9256198347107438,0.9068825910931174,0.9161554192229039,0.9720860856594928
SMOTE Balanced (Selected Features),XGBoost,36,0.9210526315789473,0.9369747899159664,0.902834008097166,0.9195876288659793,0.9758232391942173
SMOTE Balanced (Selected Features),XGBoost,37,0.9291497975708503,0.9491525423728814,0.9068825910931174,0.927536231884058,0.9751512071989379
SMOTE Balanced (Selected Features),XGBoost,38,0.9291497975708503,0.9344262295081968,0.9230769230769231,0.9287169042769857,0.9767411365536233
SMOTE Balanced (Selected Features),XGBoost,39,0.9331983805668016,0.9572649572649573,0.9068825910931174,0.9313929313929314,0.9747742136406103
SMOTE Balanced (Selected Features),XGBoost,40,0.9412955465587044,0.9541666666666667,0.9271255060728745,0.9404517453798767,0.9821829566129587
SMOTE Balanced (Selected Features),XGBoost,41,0.9352226720647774,0.9535864978902954,0.9149797570850202,0.9338842975206612,0.9801176875542952
SMOTE Balanced (Selected Features),XGBoost,42,0.9230769230769231,0.9446808510638298,0.8987854251012146,0.921161825726141,0.9765772263108722
SMOTE Balanced (Selected Features),XGBoost,43,0.9352226720647774,0.9694323144104804,0.8987854251012146,0.9327731092436975,0.9808552836466751
